Id,SalePrice
1701,0.25464944
1702,0.196513282
1703,0.191064686
1704,0.197074134
1705,0.171404771
1706,0.269353378
1707,0.172209702
1708,0.169031542
1709,0.180996381
1710,0.170055573
1711,0.213955159
1712,0.209599825
1713,0.192904091
1714,0.183146313
1715,0.20063403
1716,0.151832085
1717,0.144634487
1718,0.0574843
1719,0.214912812
1720,0.179313826
1721,0.142110653
1722,0.053371387
1723,0.053371387
1724,0.173518357
1725,0.248035886
1726,0.207640911
1727,0.16248827
1728,0.189538966
1729,0.085951838
1730,0.092494555
1731,0.040845696
1732,0.03000256
1733,0.03000256
1734,0.04475712
1735,0.123228641
1736,0.034489375
1737,0.22623843
1738,0.209578082
1739,0.334639836
1740,0.199317542
1741,0.150599707
1742,0.186631282
1743,0.17990995
1744,0.196326332
1745,0.200626196
1746,0.234171428
1747,0.127048538
1748,0.194653559
1749,0.072053958
1750,0.062905868
1751,0.154933507
1752,0.03000256
1753,0.095809176
1754,0.150565044
1755,0.068834231
1756,0.032806819
1757,0.03000256
1758,0.062674077
1759,0.081455144
1760,0.071972973
1761,0.070009992
1762,0.15851382
1763,0.080695052
1764,0.038976189
1765,0.195571772
1766,0.085059516
1767,0.095500186
1768,0.145992489
1769,0.073468578
1770,0.130332765
1771,0.061597214
1772,0.078422769
1773,0.061410263
1774,0.123664818
1775,0.048510671
1776,0.032451864
1777,0.023365813
1778,0.134352203
1779,0.010190313
1780,0.094607258
1781,0.061410263
1782,0.023272338
1783,0.082161632
1784,0.124768545
1785,0.048971802
1786,0.071972973
1787,0.187360471
1788,-0.035363472
1789,0.022889019
1790,0.012914701
1791,0.199585288
1792,0.078235819
1793,0.013746999
1794,0.126874178
1795,0.052530109
1796,0.01366149
1797,0.060002446
1798,0.046547689
1799,0.017663819
1800,0.031588678
1801,0.09189552
1802,0.040077009
1803,0.116744517
1804,0.037200159
1805,0.046921591
1806,0.084777124
1807,0.14036405
1808,0.051550772
1809,0.170395638
1810,0.093880709
1811,0.059747049
1812,0.090751411
1813,0.078795441
1814,0.029722134
1815,-0.019932291
1816,0.10477029
1817,0.178955599
1818,0.13826381
1819,0.073951773
1820,0.017239958
1821,0.01101748
1822,0.096907086
1823,-5.32E-05
1824,0.06542428
1825,0.079823999
1826,0.043827548
1827,0.040739218
1828,0.100998857
1829,0.049445424
1830,0.121473244
1831,0.111598461
1832,0.156152744
1833,0.118873807
1834,0.078148483
1835,0.133863945
1836,0.109441535
1837,0.031154365
1838,0.084253764
1839,0.00883967
1840,0.061410263
1841,0.056923449
1842,0.052901573
1843,0.047575918
1844,0.020979793
1845,0.081596684
1846,0.055614794
1847,0.089120842
1848,-0.017514423
1849,0.018904711
1850,0.049538899
1851,0.103426323
1852,0.051034504
1853,0.136034758
1854,0.136854741
1855,0.127790818
1856,0.221362604
1857,0.177955078
1858,0.120268671
1859,0.026561293
1860,0.058302134
1861,0.025453103
1862,0.225426161
1863,0.225426161
1864,0.225426161
1865,0.189629795
1866,0.19875669
1867,0.175200912
1868,0.209786776
1869,0.158217483
1870,0.155197196
1871,0.178005171
1872,0.177850696
1873,0.2320578
1874,0.041780449
1875,0.085994269
1876,0.123047363
1877,0.172397165
1878,0.17744432
1879,0.034021998
1880,0.034676325
1881,0.186757553
1882,0.252931192
1883,0.207790136
1884,0.221740902
1885,0.177209045
1886,0.208593405
1887,0.170433672
1888,0.18669213
1889,0.17609788
1890,0.050824109
1891,0.026816317
1892,0.031124264
1893,0.064614227
1894,0.10609146
1895,0.077389119
1896,0.069092587
1897,0.071986705
1898,0.06833674
1899,0.135209866
1900,0.068628191
1901,0.102752461
1902,0.068233961
1903,0.179267855
1904,0.053184436
1905,0.095154849
1906,0.100291853
1907,0.101714406
1908,0.050700866
1909,0.070586736
1910,0.070586736
1911,0.115958427
1912,0.234824343
1913,0.124471025
1914,0.00270777
1915,0.189785108
1916,-0.042665801
1917,0.242473722
1918,0.034763556
1919,0.055318605
1920,0.09777267
1921,0.234932758
1922,0.19137214
1923,0.138110277
1924,0.094644982
1925,0.228459723
1926,0.222873319
1927,0.043463004
1928,0.071168965
1929,0.023646239
1930,0.020747591
1931,0.029407922
1932,0.075959908
1933,0.198738803
1934,0.105736768
1935,0.094295145
1936,0.105736768
1937,0.109134503
1938,0.165797276
1939,0.194428773
1940,0.157627554
1941,0.108670173
1942,0.116647381
1943,0.162955647
1944,0.284560091
1945,0.21408664
1946,0.093832781
1947,0.197821937
1948,0.088331152
1949,0.19520514
1950,0.155758048
1951,0.230222547
1952,0.204552159
1953,0.062438492
1954,0.1244948
1955,0.077196951
1956,0.317193463
1957,0.084218238
1958,0.26739719
1959,0.125420186
1960,0.036732782
1961,0.03000256
1962,0.046378327
1963,0.046378327
1964,0.07744915
1965,0.091157126
1966,0.047856344
1967,0.185857097
1968,0.266319578
1969,0.22025601
1970,0.303541205
1971,0.309466517
1972,0.264745906
1973,0.244189863
1974,0.266262512
1975,0.271664869
1976,0.186409656
1977,0.295019725
1978,0.296322468
1979,0.21205926
1980,0.165759906
1981,0.206234714
1982,0.163423024
1983,0.163423024
1984,0.19831346
1985,0.172261611
1986,0.177408385
1987,0.150139088
1988,0.185354559
1989,0.207274364
1990,0.234645702
1991,0.164573804
1992,0.222270154
1993,0.176996423
1994,0.267466565
1995,0.109287697
1996,0.252987156
1997,0.246589079
1998,0.224456154
1999,0.246883794
2000,0.283471946
2001,0.252678147
2002,0.185483196
2003,0.216969879
2004,0.222047049
2005,0.17445311
2006,0.165839355
2007,0.193148171
2008,0.151832085
2009,0.204847052
2010,0.201442954
2011,0.059073381
2012,0.146597468
2013,0.196656625
2014,0.202702943
2015,0.200853065
2016,0.20296455
2017,0.208644449
2018,0.041219597
2019,0.03000256
2020,0.032432918
2021,0.03000256
2022,0.082909584
2023,0.108827546
2024,0.282833514
2025,0.308588861
2026,0.153924888
2027,0.155957035
2028,0.174162298
2029,0.101138713
2030,0.190057241
2031,0.160431814
2032,0.170620622
2033,0.183520215
2034,0.175670262
2035,0.12473958
2036,0.192184598
2037,0.194350842
2038,0.249100702
2039,0.153407139
2040,0.300111605
2041,0.18361615
2042,0.215680509
2043,0.082629158
2044,0.111886929
2045,0.100669892
2046,0.101137269
2047,0.093172901
2048,0.123883481
2049,0.110765226
2050,0.112466916
2051,0.000317352
2052,0.053371387
2053,0.053745288
2054,0.033787368
2055,0.047751127
2056,0.041242539
2057,0.046080313
2058,0.232364463
2059,0.059166856
2060,0.075568549
2061,0.088453091
2062,0.052436634
2063,0.02470242
2064,0.056923449
2065,0.03950694
2066,0.08242307
2067,0.038096537
2068,0.119738855
2069,-0.006986623
2070,0.061565596
2071,0.100794568
2072,0.069628738
2073,0.041138511
2074,0.071879498
2075,0.050286702
2076,0.031124264
2077,0.06664488
2078,0.045239035
2079,0.075278311
2080,0.03915065
2081,0.072805308
2082,0.117495448
2083,0.092103354
2084,0.026357023
2085,0.053651813
2086,0.014587437
2087,0.069296103
2088,0.082948152
2089,0.012055301
2090,0.181125648
2091,0.094513098
2092,0.096792721
2093,0.085694997
2094,0.129840408
2095,0.088813341
2096,0.015257116
2097,0.05402618
2098,0.095118489
2099,-0.012715656
2100,0.048541193
2101,0.107616121
2102,0.087179172
2103,0.031639057
2104,0.160911068
2105,0.174832518
2106,0.021560404
2107,0.193901571
2108,0.041219597
2109,0.04175332
2110,0.139002524
2111,0.087192056
2112,0.112277041
2113,0.059107255
2114,0.067340547
2115,0.110477105
2116,0.037947961
2117,0.095676835
2118,0.073394698
2119,0.043025217
2120,0.069207011
2121,-0.005626573
2122,0.063831826
2123,-0.010059331
2124,0.133392293
2125,0.128142066
2126,0.09941125
2127,0.141876852
2128,0.194719415
2129,0.109768197
2130,0.100251573
2131,0.068140485
2132,0.075648283
2133,0.046454214
2134,0.068249584
2135,0.00691191
2136,0.035627498
2137,0.13615731
2138,0.045674162
2139,0.047895762
2140,0.041967399
2141,0.020721175
2142,0.049538899
2143,0.051648288
2144,0.062698235
2145,0.038976189
2146,0.051667947
2147,0.078516355
2148,0.067721957
2149,0.03201745
2150,0.091696263
2151,0.052545686
2152,0.093807801
2153,0.090294133
2154,0.03000256
2155,0.162871432
2156,0.316986888
2157,0.188935537
2158,0.241805466
2159,0.208347628
2160,0.171778117
2161,0.188941782
2162,0.250513445
2163,0.202410008
2164,0.174479014
2165,0.082949313
2166,0.041780449
2167,0.08178788
2168,0.123141418
2169,0.200821251
2170,0.217047508
2171,0.045617956
2172,0.049819325
2173,0.064960899
2174,0.246987461
2175,0.225211258
2176,0.204581236
2177,0.267091853
2178,0.209816209
2179,0.117246222
2180,0.121047509
2181,0.17305098
2182,0.184174542
2183,0.164768024
2184,0.05131493
2185,0.020929421
2186,0.054586566
2187,0.049858743
2188,0.086829305
2189,0.141661876
2190,0.007268722
2191,0.007268722
2192,0.022524535
2193,0.052199247
2194,0.017491844
2195,0.035352972
2196,0.027818952
2197,0.073329949
2198,0.073900532
2199,0.138004493
2200,0.077279902
2201,0.073084038
2202,0.186224757
2203,0.105160678
2204,0.122986836
2205,0.079884215
2206,0.051221455
2207,0.116769963
2208,0.143729714
2209,0.126656028
2210,0.050700866
2211,0.034066125
2212,0.052597985
2213,0.065475517
2214,0.056614611
2215,0.017592975
2216,0.139766177
2217,-0.046544464
2218,0.05354463
2219,0.037376756
2220,0.041080453
2221,0.189785108
2222,0.189598158
2223,0.219645198
2224,0.128173003
2225,0.092940913
2226,0.106731761
2227,0.168630512
2228,0.18083175
2229,0.212689299
2230,0.075579984
2231,0.196559563
2232,0.088985479
2233,0.155384147
2234,0.172238779
2235,0.194162373
2236,0.20622857
2237,0.221564665
2238,0.074870708
2239,0.05131493
2240,0.060382035
2241,0.061410263
2242,0.046454214
2243,0.076275871
2244,0.046065277
2245,0.043306681
2246,0.055645407
2247,0.05659976
2248,0.025515745
2249,0.028226529
2250,0.031261866
2251,0.107500653
2252,0.097585207
2253,0.068759468
2254,0.092109202
2255,0.115846025
2256,0.191489762
2257,0.176310121
2258,0.059376126
2259,0.109509784
2260,0.062179974
2261,0.147626209
2262,0.161072115
2263,0.288181595
2264,0.270403615
2265,0.06838334
2266,0.188661357
2267,0.246199555
2268,0.21592482
2269,0.069262189
2270,0.183527239
2271,0.098963893
2272,0.124679707
2273,0.058225858
2274,0.071660298
2275,0.080736509
2276,0.068863308
2277,0.132368632
2278,0.06073956
2279,0.034676325
2280,0.034676325
2281,0.162955647
2282,0.165886655
2283,0.056803022
2284,0.068377648
2285,0.048114962
2286,0.041593498
2287,0.20660964
2288,0.196326332
2289,0.23573032
2290,0.292762902
2291,0.288187276
2292,0.226988281
2293,0.276528146
2294,0.305035829
2295,0.253330707
2296,0.244655152
2297,0.243606802
2298,0.206421665
2299,0.325757752
2300,0.276533352
2301,0.216851149
2302,0.188848307
2303,0.198850165
2304,0.213981986
2305,0.159684011
2306,0.159684011
2307,0.16529253
2308,0.183239789
2309,0.185389721
2310,0.161740468
2311,0.169311968
2312,0.18486466
2313,0.18899084
2314,0.093754192
2315,0.185051881
2316,0.211330823
2317,0.073188152
2318,0.185844763
2319,0.181125648
2320,0.155053861
2321,0.178623564
2322,0.1563189
2323,0.130336761
2324,0.156995012
2325,0.179882459
2326,0.158530279
2327,0.230725832
2328,0.234978516
2329,0.113394969
2330,0.108662115
2331,0.283906993
2332,0.327978652
2333,0.289718452
2334,0.271467747
2335,0.254429843
2336,0.286432508
2337,0.165946857
2338,0.182118085
2339,0.180939252
2340,0.221751615
2341,0.180809431
2342,0.181744184
2343,0.178235737
2344,0.232410623
2345,0.214149578
2346,0.163049122
2347,0.162768696
2348,0.214159453
2349,0.194771077
2350,0.222665976
2351,0.185613017
2352,0.195485054
2353,0.278777077
2354,0.052062733
2355,0.144821437
2356,0.140241147
2357,0.175805891
2358,0.214401707
2359,0.073735589
2360,0.032806819
2361,0.046454214
2362,0.281803652
2363,0.046173788
2364,0.04738221
2365,0.166788135
2366,0.145138209
2367,0.181940452
2368,0.164357777
2369,0.182865887
2370,0.096187297
2371,0.192237537
2372,0.16409967
2373,0.23808761
2374,0.269821455
2375,0.17763127
2376,0.243250735
2377,0.269835293
2378,0.046578714
2379,0.16733976
2380,0.045681943
2381,0.070290417
2382,0.078787052
2383,0.098239534
2384,0.243921607
2385,0.051408405
2386,0.047575918
2387,0.045906776
2388,0.010895524
2389,0.041873824
2390,0.046272796
2391,0.039350091
2392,0.032806819
2393,0.060289584
2394,0.046641165
2395,0.163255747
2396,0.06715782
2397,0.101074919
2398,0.03040861
2399,-0.021212766
2400,0.010971782
2401,0.024767943
2402,0.053633078
2403,0.095061374
2404,0.047897097
2405,0.06490622
2406,0.036732782
2407,0.043463004
2408,0.047669393
2409,0.056175646
2410,0.093300705
2411,0.035424128
2412,0.07221122
2413,0.062905868
2414,0.044610511
2415,0.095061374
2416,0.037854486
2417,0.046454214
2418,0.035704554
2419,0.104496915
2420,0.035618348
2421,0.079831867
2422,0.035611078
2423,0.184337777
2424,0.062905868
2425,0.227242101
2426,0.08639142
2427,0.099563264
2428,0.09616805
2429,0.033625265
2430,0.038228387
2431,0.04884178
2432,0.046454214
2433,0.058606004
2434,0.065336226
2435,0.077955393
2436,-0.004165778
2437,0.03000256
2438,0.03500866
2439,0.122974119
2440,0.073640774
2441,0.044771659
2442,0.039630517
2443,0.038066216
2444,0.063761418
2445,0.051340622
2446,0.12003118
2447,0.204039571
2448,0.101755619
2449,0.070363845
2450,0.107051029
2451,0.082674088
2452,0.168432108
2453,-0.001999771
2454,0.018854339
2455,0.042821032
2456,0.088458528
2457,0.073612266
2458,0.070096454
2459,0.120611333
2460,0.086250791
2461,0.067124147
2462,0.084454556
2463,0.066304341
2464,0.17213455
2465,0.084591372
2466,0.066647542
2467,0.081375113
2468,0.046511288
2469,0.065090316
2470,0.138800638
2471,0.141150569
2472,0.163101765
2473,0.075483798
2474,0.045377364
2475,0.159798501
2476,0.069384618
2477,0.0394321
2478,0.083586743
2479,0.043182578
2480,0.131599852
2481,0.046454214
2482,0.026066155
2483,0.032182081
2484,0.037387109
2485,0.034489375
2486,0.071949529
2487,0.169224281
2488,0.070736888
2489,0.056354102
2490,0.058391001
2491,-0.033195819
2492,0.077199096
2493,0.033612273
2494,0.07759624
2495,0.032664106
2496,0.126758218
2497,0.107406058
2498,0.03000256
2499,-0.003259077
2500,0.13500653
2501,0.074683757
2502,0.091455019
2503,0.045976811
2504,0.126491873
2505,0.219220001
2506,0.191962069
2507,0.238016319
2508,0.191962069
2509,0.182491986
2510,0.177717988
2511,0.156692801
2512,0.214633462
2513,0.221298255
2514,0.167415543
2515,0.044771659
2516,0.077439077
2517,0.041780449
2518,0.051782307
2519,0.221624482
2520,0.210552633
2521,0.204131334
2522,0.21845573
2523,0.031513727
2524,0.044621054
2525,0.042953037
2526,0.046454214
2527,0.032685803
2528,0.030758144
2529,0.03000256
2530,0.009910288
2531,0.19436335
2532,0.22711154
2533,0.208009171
2534,0.18524014
2535,0.274754127
2536,0.216559453
2537,0.163329548
2538,0.183091946
2539,0.148309613
2540,0.16230132
2541,0.184639263
2542,0.18899084
2543,0.036732782
2544,0.050941029
2545,0.079880664
2546,0.059447282
2547,0.043207458
2548,0.121523394
2549,0.087376891
2550,0.514235852
2551,0.026816317
2552,0.038976189
2553,0.007268722
2554,0.060942887
2555,0.027857687
2556,0.02102893
2557,0.03000256
2558,0.204072102
2559,0.076472177
2560,0.071132788
2561,0.055463714
2562,0.077667339
2563,0.093308679
2564,0.117377802
2565,0.010996268
2566,0.105439708
2567,0.080278747
2568,0.095061374
2569,0.088331152
2570,0.051355705
2571,0.106278411
2572,0.043895059
2573,0.107774016
2574,0.187319659
2575,0.067603585
2576,0.19406978
2577,0.125110952
2578,0.025515745
2579,-0.018521868
2580,0.141293266
2581,0.049538899
2582,0.124479042
2583,0.187635176
2584,0.057819607
2585,0.170208839
2586,0.169685869
2587,0.086361925
2588,0.032205425
2589,0.042731788
2590,0.178285597
2591,0.089253535
2592,0.195858955
2593,0.183398687
2594,0.066226852
2595,0.158679127
2596,0.217638702
2597,0.177350844
2598,0.282294397
2599,0.208478122
2600,0.051697044
2601,0.036043133
2602,0.05659976
2603,0.046439178
2604,0.05659976
2605,0.05659976
2606,0.039799244
2607,0.071164868
2608,0.08366333
2609,0.090026824
2610,0.023646239
2611,0.09041034
2612,0.055560737
2613,0.025515745
2614,0.031161122
2615,0.065146615
2616,0.04426896
2617,0.109456471
2618,0.092748036
2619,0.122262688
2620,0.098681311
2621,0.114051599
2622,0.124495653
2623,0.240494579
2624,0.249702279
2625,0.294299498
2626,0.058124601
2627,0.061223825
2628,0.312229401
2629,0.372883077
2630,0.282068921
2631,0.298383481
2632,0.312841886
2633,0.198195838
2634,0.2210505
2635,0.047335934
2636,0.131650948
2637,0.137661209
2638,0.267799243
2639,0.113213616
2640,0.052343158
2641,0.030506282
2642,0.17355163
2643,0.056803022
2644,0.082641194
2645,0.050707499
2646,0.042355302
2647,0.056803022
2648,0.049164998
2649,0.059752387
2650,0.047856344
2651,0.091157126
2652,0.28822371
2653,0.189222208
2654,0.199807238
2655,0.212591035
2656,0.253562528
2657,0.237127566
2658,0.258684087
2659,0.274213369
2660,0.265410723
2661,0.205486912
2662,0.204365208
2663,0.221355718
2664,0.184052502
2665,0.195578529
2666,0.193709023
2667,0.181125648
2668,0.184742418
2669,0.161927419
2670,0.272582256
2671,0.184742418
2672,0.159272639
2673,0.173056613
2674,0.174791077
2675,0.144727962
2676,0.194612084
2677,0.133221424
2678,0.265005158
2679,0.229859981
2680,0.254823231
2681,0.317579279
2682,0.305344312
2683,0.371689392
2684,0.281968571
2685,0.299534895
2686,0.229082956
2687,0.194082924
2688,0.178566023
2689,0.157440604
2690,0.290600194
2691,0.206687521
2692,0.055988695
2693,0.168844591
2694,0.054960467
2695,0.203273474
2696,0.191409777
2697,0.129626575
2698,0.208025522
2699,0.168657641
2700,0.15173861
2701,0.079247856
2702,0.041593498
2703,0.051979453
2704,0.047481729
2705,0.041219597
2706,0.033045166
2707,0.035704554
2708,0.044958609
2709,0.034489375
2710,0.03595017
2711,0.272735483
2712,0.306764213
2713,0.144821437
2714,0.154299808
2715,0.187235749
2716,0.144256039
2717,0.192172467
2718,0.184548443
2719,0.059031814
2720,0.073935954
2721,0.047482442
2722,0.123956587
2723,0.040471794
2724,0.030379021
2725,0.047482442
2726,0.05589522
2727,0.079235793
2728,0.067641683
2729,0.090813343
2730,0.065897078
2731,0.025515745
2732,0.042208819
2733,0.075345253
2734,0.093285243
2735,0.056009378
2736,0.103786385
2737,0.036732782
2738,0.097304781
2739,0.065710127
2740,0.043463004
2741,0.068766147
2742,0.064855747
2743,0.063852911
2744,0.05430614
2745,0.047388967
2746,0.043463004
2747,0.037886444
2748,0.019890138
2749,0.043182578
2750,0.047949819
2751,0.031872066
2752,0.180730915
2753,0.06270469
2754,0.241671601
2755,0.070867363
2756,0.015887789
2757,0.016074739
2758,0.019174851
2759,0.101495173
2760,0.125434407
2761,0.053647104
2762,0.05896117
2763,0.095144206
2764,0.023387841
2765,0.163458021
2766,0.097329813
2767,0.001627031
2768,0.094687473
2769,0.056736498
2770,0.046921591
2771,0.03000256
2772,0.045052084
2773,0.223442369
2774,0.10883146
2775,0.109064858
2776,0.079311727
2777,0.082474539
2778,0.047948049
2779,0.222448284
2780,0.045706412
2781,0.028133054
2782,0.017588878
2783,0.085304005
2784,0.038976189
2785,0.102881607
2786,-0.004770254
2787,0.057645571
2788,0.025948824
2789,0.154410257
2790,0.071936883
2791,0.038976189
2792,0.011877493
2793,0.120574996
2794,0.15079823
2795,0.078644161
2796,0.025515745
2797,0.189399138
2798,0.078419844
2799,0.035696766
2800,0.016787631
2801,0.041219597
2802,0.073609038
2803,0.12880596
2804,0.031850378
2805,0.001224053
2806,0.02929264
2807,0.049538899
2808,0.048697621
2809,0.035597564
2810,0.048230245
2811,0.073371829
2812,0.043005969
2813,0.133105824
2814,0.131423269
2815,0.030750362
2816,0.121808314
2817,0.042715202
2818,0.023748008
2819,0.170986102
2820,0.058923087
2821,0.060133888
2822,0.114872657
2823,0.310252189
2824,0.104371635
2825,0.024193797
2826,0.048043294
2827,0.10194709
2828,0.270061863
2829,0.16844571
2830,0.218836609
2831,0.150897332
2832,0.210103548
2833,0.185742839
2834,0.215438799
2835,0.188848307
2836,0.195025242
2837,0.078983621
2838,0.052062733
2839,0.184309343
2840,0.082442207
2841,0.209507534
2842,0.21228609
2843,0.085304268
2844,0.05670466
2845,0.03000256
2846,0.208997684
2847,0.122145504
2848,0.164487598
2849,0.226460828
2850,0.255812885
2851,0.239034374
2852,0.13821007
2853,0.233715076
2854,0.117246222
2855,0.167909838
2856,0.208921519
2857,0.196572559
2858,0.162862172
2859,0.086392901
2860,0.042285195
2861,0.059166856
2862,0.207585043
2863,0.034676325
2864,0.264808631
2865,0.026816317
2866,0.204881372
2867,0.039752685
2868,0.078468567
2869,0.110825387
2870,0.065011884
2871,0.035039785
2872,-0.004209403
2873,0.051421777
2874,0.09899193
2875,0.078016984
2876,0.089484483
2877,0.097695386
2878,0.110083063
2879,0.09075947
2880,0.074127228
2881,0.094729241
2882,0.105811983
2883,0.195179961
2884,0.092053942
2885,0.106792362
2886,0.170931199
2887,0.040471794
2888,0.073459635
2889,0.001710566
2890,0.009157566
2891,0.108847174
2892,-0.014038738
2893,0.033035187
2894,0.024700183
2895,0.19534213
2896,0.189598158
2897,0.101137269
2898,0.104782806
2899,0.177350844
2900,0.058810565
2901,0.102698297
2902,0.16817675
2903,0.211190853
2904,0.209786776
2905,0.029835489
2906,0.07366587
2907,0.06261869
2908,0.030506282
2909,0.103661102
2910,0.008129338
2911,0.05659976
2912,0.065331929
2913,0.05659976
2914,0.05659976
2915,0.05659976
2916,0.05659976
2917,0.063653671
2918,0.037410965
2919,0.145908401
